,at_home,corners,fouls,half_time_goals,opp_corners,opp_fouls,opp_half_time_goals,opp_possession,opp_red_cards,opp_shots_on_target,opp_total_shots,opp_yellow_cards,possession,red_cards,shots_on_target,total_shots,winning_at_half_time,won_match,yellow_cards
69,False,6,4,0,5,7,0,38.2,0,8,23,1,61.8,0,7,14,False,True,2
70,True,8,10,1,8,12,0,54.9,0,3,13,3,45.1,0,3,14,True,True,1
71,False,8,12,0,8,10,1,45.1,0,3,14,1,54.9,0,3,13,False,False,3
72,True,7,8,0,2,7,0,54.0,0,4,8,3,46.0,0,3,10,False,False,1
73,False,2,7,0,7,8,0,46.0,0,3,10,1,54.0,0,4,8,False,False,3
74,True,6,11,0,4,15,1,33.9,0,6,15,1,66.1,0,5,15,False,False,3
75,False,4,15,1,6,11,0,66.1,0,5,15,3,33.9,0,6,15,True,False,1
76,True,7,15,2,2,6,0,52.1,0,6,11,4,47.9,0,6,14,True,True,3
77,False,2,6,0,7,15,2,47.9,0,6,14,3,52.1,0,6,11,False,False,4
78,True,4,10,1,4,7,0,51.3,0,5,11,0,48.7,0,8,15,True,False,1
79,False,4,7,0,4,10,1,48.7,0,8,15,1,51.3,0,5,11,False,False,0
80,True,10,12,0,2,7,1,47.0,0,7,11,2,53.0,0,8,17,False,False,2
81,False,2,7,1,10,12,0,53.0,0,8,17,2,47.0,0,7,11,True,True,2
82,True,7,14,0,3,7,0,48.0,0,4,8,2,52.0,1,8,13,False,False,1
83,False,3,7,0,7,14,0,52.0,1,8,13,1,48.0,0,4,8,False,True,2
84,True,5,9,0,5,16,0,37.1,0,3,5,6,62.9,0,5,16,False,False,0
85,False,5,16,0,5,9,0,62.9,0,5,16,0,37.1,0,3,5,False,False,6
86,True,6,13,1,5,6,0,43.2,0,5,8,1,56.8,0,13,23,True,True,1
87,False,5,6,0,6,13,1,56.8,0,13,23,1,43.2,0,5,8,False,False,1
88,True,14,10,0,3,13,1,34.7,1,3,10,1,65.3,0,12,20,False,False,0
89,False,3,13,1,14,10,0,65.3,0,12,20,0,34.7,1,3,10,True,False,1
90,True,10,9,0,5,11,0,51.1,0,3,9,3,48.9,0,11,22,False,True,0
91,False,5,11,0,10,9,0,48.9,0,11,22,0,51.1,0,3,9,False,False,3
92,True,10,10,1,4,8,0,36.1,0,4,8,0,63.9,0,11,24,True,True,2
93,False,4,8,0,10,10,1,63.9,0,11,24,2,36.1,0,4,8,False,False,0
94,True,7,4,0,2,11,2,27.9,0,6,9,2,72.1,0,17,26,False,False,1
95,False,2,11,2,7,4,0,72.1,0,17,26,1,27.9,0,6,9,True,True,2
96,True,8,13,2,2,6,0,44.4,0,6,7,2,55.6,0,12,22,True,True,1
97,False,2,6,0,8,13,2,55.6,0,12,22,1,44.4,0,6,7,False,False,2
98,True,9,8,2,5,5,0,33.8,0,5,6,1,66.2,0,16,27,True,True,0
99,False,5,5,0,9,8,2,66.2,0,16,27,0,33.8,0,5,6,False,False,1
100,True,10,10,2,4,8,0,40.0,0,3,5,1,60.0,0,10,17,True,True,1
101,False,4,8,0,10,10,2,60.0,0,10,17,1,40.0,0,3,5,False,False,1
102,True,13,9,0,5,9,0,41.5,0,3,4,4,58.5,0,14,23,False,False,1
103,False,5,9,0,13,9,0,58.5,0,14,23,1,41.5,0,3,4,False,True,4
104,True,10,6,1,1,9,0,45.7,0,3,4,1,54.3,0,18,33,True,True,0
105,False,1,9,0,10,6,1,54.3,0,18,33,0,45.7,0,3,4,False,False,1
106,True,1,9,1,4,8,1,53.5,0,9,15,1,46.5,0,4,10,False,True,1
107,False,4,8,1,1,9,1,46.5,0,4,10,1,53.5,0,9,15,False,False,1
108,True,12,8,0,2,4,0,34.9,0,4,10,1,65.1,0,12,19,False,False,0
109,False,2,4,0,12,8,0,65.1,0,12,19,0,34.9,0,4,10,False,False,1
110,True,8,8,0,5,11,1,43.0,0,6,9,2,57.0,0,12,23,False,False,5
111,False,5,11,1,8,8,0,57.0,0,12,23,5,43.0,0,6,9,True,False,2
112,True,3,10,0,5,10,0,45.2,0,4,11,2,54.8,0,8,16,False,False,1
