,at_home,corners,fouls,half_time_goals,opp_corners,opp_fouls,opp_half_time_goals,opp_possession,opp_red_cards,opp_shots_on_target,opp_total_shots,opp_yellow_cards,possession,red_cards,shots_on_target,total_shots,winning_at_half_time,won_match,yellow_cards
103,False,4,12,1,2,7,1,28.9,0,3,7,0,71.1,0,12,21,False,True,1
104,True,9,5,0,5,7,2,25.9,0,6,10,0,74.1,0,8,15,False,False,0
105,False,5,7,2,9,5,0,74.1,0,8,15,0,25.9,0,6,10,True,True,0
106,True,5,5,0,5,2,2,67.1,0,6,10,0,32.9,0,7,10,False,False,1
107,False,5,2,2,5,5,0,32.9,0,7,10,1,67.1,0,6,10,True,True,0
108,True,6,6,0,3,8,0,52.6,0,3,8,3,47.4,0,7,14,False,False,0
109,False,3,8,0,6,6,0,47.4,0,7,14,0,52.6,0,3,8,False,False,3
110,True,6,10,2,8,8,0,61.0,0,0,8,1,39.0,0,5,10,True,True,1
111,False,8,8,0,6,10,2,39.0,0,5,10,1,61.0,0,0,8,False,False,1
112,True,8,20,0,1,16,0,50.2,1,3,8,5,49.8,0,6,11,False,True,2
113,False,1,16,0,8,20,0,49.8,0,6,11,2,50.2,1,3,8,False,False,5
114,True,11,9,0,4,11,0,42.6,0,7,14,1,57.4,0,8,19,False,False,1
115,False,4,11,0,11,9,0,57.4,0,8,19,1,42.6,0,7,14,False,False,1
116,True,4,9,0,13,21,2,49.5,0,10,17,8,50.5,1,9,13,False,False,1
117,False,13,21,2,4,9,0,50.5,1,9,13,1,49.5,0,10,17,True,True,8
118,True,10,7,3,2,1,1,31.1,0,4,7,0,68.9,0,13,20,True,True,0
119,False,2,1,1,10,7,3,68.9,0,13,20,0,31.1,0,4,7,False,False,0
120,True,15,10,1,4,10,0,39.5,0,6,8,3,60.5,0,16,26,True,True,0
121,False,4,10,0,15,10,1,60.5,0,16,26,0,39.5,0,6,8,False,False,3
122,True,11,8,0,3,11,2,28.5,0,6,8,3,71.5,0,16,25,False,False,1
123,False,3,11,2,11,8,0,71.5,0,16,25,1,28.5,0,6,8,True,False,3
124,True,2,16,2,5,12,1,55.1,0,6,13,2,44.9,0,8,13,True,True,2
125,False,5,12,1,2,16,2,44.9,0,8,13,2,55.1,0,6,13,False,False,2
126,True,4,12,1,16,7,1,68.7,0,14,20,2,31.3,0,3,7,False,False,3
127,False,16,7,1,4,12,1,31.3,0,3,7,3,68.7,0,14,20,False,True,2
128,True,7,14,2,6,14,1,53.9,0,11,16,5,46.1,0,6,10,True,False,2
129,False,6,14,1,7,14,2,46.1,0,6,10,2,53.9,0,11,16,False,False,5
130,True,5,9,0,5,16,0,37.1,0,3,5,6,62.9,0,5,16,False,False,0
131,False,5,16,0,5,9,0,62.9,0,5,16,0,37.1,0,3,5,False,False,6
132,True,8,15,0,6,12,2,54.5,0,9,12,4,45.5,0,3,13,False,False,4
133,False,6,12,2,8,15,0,45.5,0,3,13,4,54.5,0,9,12,True,True,4
